@TIME_PERIOD,@OBS_VALUE
1990-02,0.0307134784946237
1990-03,0.0310163155913978
1990-04,0.0313991096774194
1990-05,0.032209673655914
1990-06,0.0327523817204301
1990-07,0.0330492220430108
1990-08,0.0333780451612903
1990-09,0.0337318548387097
1990-10,0.0339647295698925
1990-11,0.0342725639784946
1990-12,0.0344544661290323
1991-01,0.0345224295698925
1991-02,0.0349661908602151
1991-03,0.0358806989247312
1991-04,0.036228511827957
1991-05,0.0365803225806452
1991-06,0.0366592801075269
1991-07,0.0368981516129032
1991-08,0.0371170338709677
1991-09,0.0374698440860215
1991-10,0.0377436967741936
1991-11,0.0383083930107527
1991-12,0.0387851365591398
1992-01,0.0389790322580645
1992-02,0.0390539919354839
1992-03,0.0398695532258065
1992-04,0.0407360870967742
1992-05,0.040898
1992-06,0.0412108317204301
1992-07,0.0423052430107527
1992-08,0.0444330983870968
1992-09,0.0467388580645161
1992-10,0.0483190080645161
1992-11,0.0498062080645161
1992-12,0.0518720967741935
1993-01,0.0537181037634409
1993-02,0.0575490430107527
1993-03,0.0601266564516129
1993-04,0.060067688172043
1993-05,0.060067688172043
1993-06,0.060067688172043
1993-07,0.0651129741935484
1993-08,0.0676356172043011
1993-09,0.0689878897849462
1993-10,0.0712616666666667
1993-11,0.0739502204301075
1993-12,0.0799090150537634
1994-01,0.084711838490866
1994-02,0.0932716269892473
1994-03,0.0935772980454388
1994-04,0.0931997043877905
1994-05,0.0930998118857672
1994-06,0.0933994893918372
1994-07,0.0953094340305237
1994-08,0.0967478860596601
1994-09,0.0973732131223263
1994-10,0.0992701717357498
1994-11,0.102296914547057
1994-12,0.104561477567927
1995-01,0.105533431612614
1995-02,0.106425471655683
1995-03,0.108406339970806
1995-04,0.112119344271014
1995-05,0.113945379208001
1995-06,0.115926247523124
1995-07,0.118216782594519
1995-08,0.120120733683085
1995-09,0.124477045696324
1995-10,0.132986887943693
1995-11,0.137959536694416
1995-12,0.142849274668459
1996-01,0.14674907794745
1996-02,0.151702747122789
1996-03,0.15598613760955
1996-04,0.159331537502313
1996-05,0.161688001625044
1996-06,0.16406744102324
1996-07,0.16685044612961
1996-08,0.168702453117124
1996-09,0.169890174966181
1996-10,0.171646285151751
1996-11,0.172533330569719
1996-12,0.173418378137646
1997-01,0.17437734615707
1997-02,0.177244260965141
1997-03,0.185937905416233
1997-04,0.191802594210025
1997-05,0.199534273866632
1997-06,0.206884364165511
1997-07,0.214345335141635
1997-08,0.217864547987917
1997-09,0.219639637748873
1997-10,0.222553502032894
1997-11,0.223244758146896
1997-12,0.224126808939762
1998-01,0.226925796846456
1998-02,0.228932637212105
1998-03,0.230131347236386
1998-04,0.230509939819054
1998-05,0.230290176314603
1998-06,0.231210186258238
1998-07,0.232226093003816
1998-08,0.232290024205111
1998-09,0.232220099453694
1998-10,0.232209111278472
1998-11,0.233040216895306
1998-12,0.234005178464851
1999-01,0.234949162608972
1999-02,0.236113909182565
1999-03,0.239174615444561
1999-04,0.242572958363395
1999-05,0.245037306388311
1999-06,0.250397538046884
1999-07,0.255131443717771
1999-08,0.258383943583651
1999-09,0.26312284387964
1999-10,0.291116718646664
1999-11,0.331142645282403
1999-12,0.352572583741473
2000-01,0.360100482693953
2000-02,0.375363058078102
2000-03,0.409078775361025
2000-04,0.448477377084056
2000-05,0.484239891733438
2000-06,0.527184677278298
2000-07,0.59498171840155
2000-08,0.634362339474216
2000-09,0.651323087392763
2000-10,0.671563306152734
2000-11,0.685712080139322
2000-12,0.696643316635739
2001-01,0.698400425746329
2001-02,0.70344899279859
2001-03,0.714393215320268
2001-04,0.720958150553243
2001-05,0.722534454235172
2001-06,0.722446548833391
2001-07,0.718068260469708
2001-08,0.714746834777431
2001-09,0.715090464984391
2001-10,0.716783642893688
2001-11,0.720890223651868
2001-12,0.727900679443866
2002-01,0.731447862190716
2002-02,0.744364961627356
2002-03,0.752924750125737
2002-04,0.77291124193057
2002-05,0.78437490546277
2002-06,0.796759577863626
2002-07,0.807534982056885
2002-08,0.814923031506532
2002-09,0.816096768405307
2002-10,0.821360104336917
2002-11,0.827908057844549
2002-12,0.838398768407041
2003-01,0.848266149756909
2003-02,0.853181859781478
2003-03,0.857908772977222
2003-04,0.863901324173604
2003-05,0.866425607699734
2003-06,0.868195702835587
2003-07,0.869909858170308
2003-08,0.870832864889005
2003-09,0.870832864889005
2003-10,0.872734818127529
2003-11,0.876748498858827
2003-12,0.88223359614493
2004-01,0.885078534602555
2004-02,0.888985330356689
2004-03,0.896725001413458
2004-04,0.89964086354752
2004-05,0.901835501816973
2004-06,0.902443847154295
2004-07,0.902646628933403
2004-08,0.903198035544571
2004-09,0.903252976420685
2004-10,0.903241988245462
2004-11,0.903342879672505
2004-12,0.903546660376634
2005-01,0.90334625
2005-02,0.9040075
2005-03,0.9047626
2005-04,0.90509696
2005-05,0.9054785
2005-06,0.90547916
2005-07,0.90562955
2005-08,0.90583067
2005-09,0.90328743
2005-10,0.90578308
2005-11,0.90586884
